DATAFLOW,LAST UPDATE,freq,crops,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2012,9,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2013,7,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2014,243,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2015,574,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2016,648,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2017,964,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2018,620,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2019,812,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LT,2020,1224,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2012,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2013,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2014,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LU,2018,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,LV,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,MT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,MT,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,MT,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,MT,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,MT,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,NL,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,NL,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,NL,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,NL,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,NO,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2014,924,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2015,124,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2016,724,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2017,308,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2018,126,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2019,476,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RO,2020,555,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2014,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2016,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2018,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2019,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,RS,2020,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SE,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SE,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SE,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SE,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2012,46,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2013,34,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2014,91,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2015,127,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2017,103,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2018,147,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2019,113,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SI,2020,214,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2012,110,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2013,32,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2014,46,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2015,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2016,236,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2017,24,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2018,25,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2019,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,SK,2020,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2013,1612,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2014,1697,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2015,1803,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2016,1949,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2017,1127,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2018,976,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2019,1640,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,TR,2020,1218,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I1190,T,UK,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,AL,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BE,2016,454,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BE,2017,556,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BE,2018,215,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BE,2019,112,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BE,2020,24,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2015,80,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2017,50,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2018,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2019,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2020,26,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,BG,2021,136,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CY,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,CZ,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EE,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2013,310,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2014,834,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2015,1514,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2016,1434,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2017,957,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2018,1397,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2019,2015,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,EL,2020,2153,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2012,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2013,67,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2014,49,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2015,23,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2016,20,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2017,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2018,73,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2019,97,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2020,63,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ES,2021,87,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2014,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,FI,2018,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HR,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2014,109,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2015,139,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2016,110,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2017,140,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2018,166,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2019,591,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2020,568,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,HU,2021,17,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IE,2021,10,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IS,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IS,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IT,2012,218,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IT,2014,458,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IT,2015,511,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IT,2016,650,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,IT,2017,1821,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2013,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2016,0,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2017,0,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2018,0,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2019,0,r
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LT,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LU,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,LV,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,ME,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MK,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,MT,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,NL,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,NL,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,NO,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,NO,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,NO,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2015,1121,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2017,301,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2018,68,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2019,258,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,PL,2020,371,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2014,202,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2015,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2016,56,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2017,74,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2018,152,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2019,37,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2020,31,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RO,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,RS,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SE,2021,900,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SI,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2012,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,SK,2020,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2013,20603,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2014,22058,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2015,16675,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2016,8,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2017,37,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2018,31,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2019,59,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2020,19,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,TR,2021,16,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,UK,2013,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,UK,2014,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,UK,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,I2000,T,UK,2016,0,
