DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,IS,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,IT,2012,4717,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,IT,2013,5183,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,IT,2014,10769,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,IT,2015,21976,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2012,106,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2013,103,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2014,153,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2015,146,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2016,104,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2017,91,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2018,59,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2019,55,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2020,36,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LT,2021,43,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2012,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2013,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2014,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2015,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2016,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2017,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2018,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2019,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2020,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LU,2021,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2012,203,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2013,283,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2014,119,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2015,258,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2016,282,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2017,402,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,LV,2018,476,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MK,2013,36,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MK,2015,43,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MK,2016,9,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MK,2021,407,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2012,17110,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2013,19885,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2014,18694,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2015,20261,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2016,19485,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2017,24614,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2018,33421,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2019,36320,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2020,35692,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,NL,2021,37646,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2012,739,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2013,615,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2014,567,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2015,661,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2016,595,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2017,637,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2018,668,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2019,543,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,PL,2020,664,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2014,398,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2016,82,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2017,70,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2019,2373,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2020,86,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RO,2021,35,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RS,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RS,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RS,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RS,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,RS,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SE,2014,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SE,2021,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SI,2012,122,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SI,2013,144,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SI,2014,106,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SI,2015,119,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2012,8,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2013,215,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2014,70,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2015,51,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2016,48,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2017,57,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,SK,2018,101,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2013,2675,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2014,164,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2015,1148,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2016,901,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2017,339,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2018,543,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,TR,2021,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1130A,T,UK,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,BG,2021,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,CY,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,EE,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,LT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,LU,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,RO,2021,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,SE,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D1140A,T,TR,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2016,105738,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2017,114411,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2018,120142,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2019,130055,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2020,148563,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,AT,2021,147684,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2012,197,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2013,226,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2014,13,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2015,99,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2016,253,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2017,845,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2018,547,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2019,87,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2020,136,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,BG,2021,349,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2013,264,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2014,484,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2015,430,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2016,509,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2017,702,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2018,1112,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2019,1429,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2020,1320,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CY,2021,504,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2012,835,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2013,65,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2014,46,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2015,193,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2016,205,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2017,251,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2018,313,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2019,316,r
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2020,355,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,CZ,2021,297,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2012,254792,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2013,250559,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2014,286700,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2015,297228,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2016,334443,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2017,354246,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2018,368560,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2019,392526,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2020,447365,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DE,2021,463260,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2012,170834,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2013,171530,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2014,150844,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2015,147607,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2016,145200,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2017,148800,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2018,164300,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2019,166000,r
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,DK,2020,163700,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2013,186,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2015,528,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2016,277,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2017,843,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2018,999,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2019,1122,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2020,1257,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EE,2021,701,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2012,9440,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2013,8759,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2014,6960,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2015,14763,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2016,9321,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2017,10576,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2018,10823,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2019,10794,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,EL,2020,9080,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2012,2311,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2013,1071,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2014,2151,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2015,3531,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2016,11435,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2017,17233,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2018,21682,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2019,26344,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2020,26898,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ES,2021,27515,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2012,16862,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2015,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2018,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2019,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FI,2020,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2012,197408,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2013,217473,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2014,245604,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2015,270386,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2016,278592,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2017,316202,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2018,328672,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2019,362228,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,FR,2020,415555,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2012,222,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2013,2600,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2018,117,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2019,105,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2020,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HR,2021,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2012,6379,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2013,6360,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2014,5978,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2015,7786,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2016,9907,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2017,9711,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2018,3399,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2019,3589,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2020,2311,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,HU,2021,4356,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2014,7100,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2015,2359,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2016,536,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2017,394,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2018,9316,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2019,1123,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2020,2827,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IE,2021,3238,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IS,2019,35,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IS,2020,47,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IT,2012,20035,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IT,2013,23685,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IT,2014,27661,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IT,2015,23544,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,IT,2016,27491,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2014,1971,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2015,1683,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2016,1740,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2017,1986,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2018,2946,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2019,2867,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2020,2691,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LT,2021,3253,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2012,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2013,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2014,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2015,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2016,1178,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2017,1281,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2018,1455,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2019,1640,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2020,1859,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LU,2021,1809,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2019,601,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,LV,2020,44,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2014,36,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MK,2020,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2020,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2015,60052,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2016,93323,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2017,109177,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2018,117732,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2019,121385,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2020,138605,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NL,2021,96540,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NO,2014,11926,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NO,2015,13720,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NO,2016,14203,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NO,2017,14308,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,D2100,T,NO,2018,15785,
